ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,備註,主建物面積,陽台面積,附屬建物面積,lon,lat,加油站數量(500公尺內),最近加油站距離,廟宇數量(500公尺內),最近廟宇距離,腳踏車站點數量(500公尺內),最近腳踏車距離,公車站點數量(500公尺內),最近公車站點距離,便利商店數量(500公尺內),最近便利商店距離,醫療機構數量(500公尺內),最近醫療機構距離,捷運站點數量(500公尺內),最近捷運站距離,郵局數量(500公尺內),最近郵局距離,火車站點數量(500公尺內),最近火車站點距離,國小數量(500公尺內),最近國小距離,國中數量(500公尺內),最近國中距離,高中數量(500公尺內),最近高中距離,大學數量(500公尺內),最近大學距離,ATM數量(500公尺內),最近ATM距離,金融機構數量(500公尺內),最近金融機構距離
PU-922,高雄市,鼓山區,龍勝路,-1.0402341514460500,,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.916666666666700,-0.5004914418824930,-0.8193256863726950,0.0,,-0.5659242487334680,-0.8230369006110870,-0.4384519028208030,120.29631822631000,22.655639779525500,0,572.9792343670480,2,218.3542769527470,8,140.3905253986980,37,115.57294393474400,8,89.42679355373160,19,81.23673740007630,1,160.55325492876200,0,756.5929754021630,0,1475.8087173241900,1,199.5605311,0,776.6151099584890,0,1255.0718129814300,0,1853.1175945974700,8,89.42679355373160,0,600.6044993832020
PU-923,基隆市,中正區,觀海街,-0.0586554123266333,,16,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.5,-0.2430983157742280,0.8150760644527990,1.0,,-0.0963246820264448,0.1717556857957250,-0.4384519028208030,121.79356605548100,25.1372305468101,0,1616.0162922873200,4,347.16439547224700,0,2646.098465266800,36,274.2614633629960,6,141.77846462314200,5,333.93272065475300,0,19921.386878033800,1,411.55166123491300,0,636.0978623471620,1,456.4829756,0,627.4993854866680,0,627.4993854866680,0,2322.31769151003,7,141.77846462314200,0,531.6468894378800
PU-924,新竹市,新竹市,建功一路,1.8434327848754700,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.083333333333300,-0.8613014490164010,-0.8193256863726950,0.0,,-0.2332440737651190,-1.6420771089734700,-0.4384519028208030,120.9961326890800,24.798686293512400,0,653.7255815039220,4,184.02449009103400,4,211.81467884426300,28,136.22140231038500,10,88.37178914811040,24,94.40488267788260,0,29418.418642803300,1,299.8636650792740,0,1126.7412755691800,4,374.4734342,1,212.5552830498570,1,212.5835179906060,5,289.22647487748300,29,82.58983630101000,2,248.43428648484500
PU-925,新北市,樹林區,學勤路,-0.524329709598507,,17,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.25,0.3452288296160920,0.9571979558289280,1.0,,0.1166924708231870,0.2536597066319630,-0.4384519028208030,121.37779273612200,24.94673583171960,0,755.3890060411780,1,333.95406544020200,15,123.28528709827700,263,22.511538628030700,16,98.98595867475730,27,56.70953896517730,0,4560.6373532818800,0,619.9800499114070,0,2417.1939306411500,0,569.445032,1,214.90811398766500,1,214.90811398766500,0,775.4320849587160,21,99.16065046287310,6,135.74034949950200
PU-926,台北市,大安區,基隆路二段,-0.5471615934965400,住,4,17,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),33.416666666666700,0.9088508312058420,-0.8193256863726950,0.0,,1.3484012138607700,-1.6420771089734700,1.3550696544666300,121.55570592593600,25.02756702559430,1,26.414230082083300,10,109.18430727327400,14,60.59025879209260,80,93.82692132689870,19,118.54294926884200,40,29.44317876992520,1,496.6818602582310,1,475.06435993970300,0,3304.788869155180,2,333.3294638,1,456.6066972117140,1,220.28765114359000,0,645.4195560564290,35,103.14022456109200,14,107.68320952383800
PU-927,高雄市,左營區,德威街,1.111827124096510,,10,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),31.583333333333300,2.6899193377585700,-0.8193256863726950,0.0,,2.519288326270630,0.4464754223506070,9.925540524647280,120.30450614562100,22.66235820609010,1,361.63093487308100,1,393.65657922562500,16,149.5342241385760,71,176.9991196438850,19,97.75803980458800,89,52.59096607509890,1,436.9633210074780,2,295.35244630273600,0,1728.5124345627900,0,930.1476304,1,344.16164861585100,0,611.4769730659420,0,1744.9913785538000,38,86.47255162344880,19,130.56620690185700
PU-928,台北市,大安區,永康街,1.903540723432290,,2,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.416666666666700,0.6968462251032750,0.2481333021154110,1.0,,0.6669160595250910,0.1000896675640160,-0.1010990384738810,121.53111531553400,25.030573000713300,1,412.7342166060540,10,43.88338174651190,9,81.3256352194366,178,77.02092928332280,17,103.65552865197500,51,70.34044689283910,2,437.66612822789500,2,438.115611699014,0,2323.464096673410,8,241.5699049,1,219.49883950220200,0,839.9892883015370,0,611.3589895474830,30,110.14063332828200,15,283.1610093805670
PU-929,台北市,信義區,仁愛路四段,-0.2971404480320830,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),44.25,-0.102336449933771,-0.8193256863726950,0.0,,0.4165572543830940,-0.4186357977321600,-0.0327744077200738,121.55873774267700,25.03625871604,1,493.3654786001720,6,146.65762516028300,12,197.9679677403290,136,121.96508274633700,22,46.34190092560330,78,77.71294162745860,0,573.8013650967850,2,393.1563874632750,0,2431.5169986906200,3,489.744502,0,767.4339853687740,0,767.4339853687740,0,1242.092575557390,57,45.973651581810600,20,179.44207803370200
PU-930,桃園市,桃園區,中埔六街,-0.0506282026193249,,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),18.416666666666700,-0.0483298565092688,0.4582265328453420,1.0,,-0.0640750732284926,-0.1183210546659530,-0.1181801961623330,121.29398831168900,25.01774295647680,0,703.0115101886940,1,463.22177582422300,3,178.85604922187400,43,152.0499467108840,13,70.40270738686460,37,87.38859544742120,0,7046.857806579150,0,1061.8979325593600,0,3731.910864870290,1,371.9452449,1,231.43186249218400,0,2762.9335763491200,0,2540.340778616770,21,70.40270738686460,6,359.8999989205940
PU-931,新北市,林口區,文化三路二段,-0.2501548343261320,,25,36,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),4.083333333333330,1.876373207023520,-0.1133506389934410,1.0,,1.6222399973381100,0.6819494822547930,1.316637049667610,121.37774476423200,25.08325193332930,1,63.34962736331150,1,364.2410940333770,9,65.55391412353610,186,42.78401453815280,12,101.16347218137600,5,88.03594374183250,0,2544.910934962250,1,42.9977761939107,0,11065.763211512900,1,499.2841312,0,713.7571717334550,0,1147.9459724770800,0,2038.002270643560,15,35.893726925709100,3,35.8937269260627
PU-932,桃園市,桃園區,龍祥街,0.2738008507907190,,9,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.416666666666700,0.4894379248240710,0.9911836255058290,1.0,,0.8657886471124630,0.1495733468192440,-0.0712070125190901,121.27146430956400,24.980480774969900,1,406.4786924303560,1,388.9196373405030,4,172.49410155762200,68,57.02428831381020,11,54.7620518967763,5,202.73219986707800,0,5289.380683837380,0,563.0944719834130,0,1587.6740984594500,0,1395.314446,0,589.1670961017840,0,589.1670961017840,0,1212.2649279118400,16,54.7620518967763,2,247.61264200339700
PU-933,台北市,松山區,南京東路三段,-0.7948274498851990,,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),34.666666666666700,-1.0250448439736700,-0.8193256863726950,0.0,,-1.4986168821268800,-0.2872480976406940,-0.4384519028208030,121.54703463356700,25.051893723395000,1,372.62735921281500,1,379.2353622329610,14,200.65736110342400,217,134.73904916719900,30,75.45583322152160,73,14.973401954275500,2,276.1447593660400,2,111.24590679007500,0,2966.6825294819400,1,322.2763521,1,51.18273465413340,0,747.0723027154800,0,1581.362572189730,67,73.31852648741040,30,12.919607784331900
PU-934,桃園市,中壢區,文智路,1.673876004980080,,15,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.083333333333330,1.945892332601870,1.6832554443809000,2.0,,1.5274714100809700,0.8082181810439930,1.141555183360980,121.20636351768300,25.002144979133000,1,152.94290044555900,0,968.0652936180640,4,236.40782595530500,24,97.72530782780700,3,184.6197893757930,6,153.8308013424050,1,290.584578865689,1,191.14565386197500,0,5698.347461850860,0,904.6428249,0,984.2218901283040,0,2569.849066949730,0,2917.6504263885500,10,191.14565386197500,0,526.3869026778940
PU-935,台北市,文山區,興隆路四段,0.4202133104821030,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.583333333333300,-0.5590943411303570,-0.8193256863726950,0.0,,-0.1667646170324980,0.9191298759263990,-0.4384519028208030,121.56019923426600,24.98490143412680,0,588.7504196553870,3,186.93453337976600,5,255.46756982381600,272,89.94994983818630,19,60.64239512554160,40,59.074654047544800,0,1611.290202655000,0,528.7310452952570,0,7364.59639517642,6,351.1806434,0,564.2949533676080,0,614.7285170142730,0,1651.0669476289700,20,60.64239512554160,5,152.1185462625760
PU-936,高雄市,三民區,鼎義街,-0.8560168987319260,,12,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),20.833333333333300,-0.8365963052158310,-0.8193256863726950,0.0,,-0.9967677066219000,-1.0841059670266000,-0.120315340873389,120.32217006905900,22.659715677016500,2,271.9712180567220,3,195.72275483358300,5,110.573113103715,61,59.58829413218550,8,98.26664743117020,17,35.54072642979380,0,1964.4987427594200,1,298.43265052078500,0,2436.185392081580,3,355.0131043,1,469.7657968028330,0,831.6380284164880,0,1217.9804655733800,12,94.1840469639423,0,524.3573940404640
PU-937,台中市,南區,光輝一街,0.1036672654073790,,4,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.25,0.5980256499009950,-0.8193256863726950,1.0,,0.6448505377159660,0.8218688511833660,-0.1288559197176150,120.66149470465200,24.12820384148200,0,544.938616917788,1,234.35728798032200,18,147.621016407152,30,127.1641539661160,8,113.9334794396760,21,235.67564811843900,0,108865.91397486900,1,454.67914861147200,0,518.2937307377710,0,696.0052861,1,434.56875228129900,0,1643.9483771811600,0,1253.8923255860900,10,118.15349525715700,2,441.74222288893600
PU-938,台北市,士林區,倫等街,0.3785871811016900,,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),16.166666666666700,-0.5378364266973090,0.0055992048757108,1.0,,-0.6389102054867290,-0.7343075447051620,0.0526313807221846,121.5013598419680,25.09182357246510,1,339.3019808659170,2,419.56522606578300,5,137.88940243388000,100,76.3385237665796,5,205.80810114360900,1,288.83596993505500,0,2248.403137638280,0,527.5215044636500,0,5122.797406555500,2,248.4665377,0,1228.3687797682000,0,1262.9760578392200,0,3423.685350173510,7,125.21563707617700,1,470.47447860572900
PU-939,台北市,內湖區,民權東路六段,-0.2987506966859450,,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),34.666666666666700,0.7830269592913100,-0.8193256863726950,0.0,,1.456182801159190,0.4379437535134990,-0.4384519028208030,121.60551151954300,25.072801355879900,1,295.0314917369390,0,516.4908603375070,5,249.4249238564270,180,83.11277599866430,10,68.00783646493080,19,49.58109847193190,1,165.21388002798800,1,208.1798471944310,0,2145.995594611570,1,440.9452259,0,571.3640959908850,0,865.7182793338960,0,2165.6821745303300,28,53.97614284595060,10,78.66137225849340
PU-940,新北市,三重區,中正北路,-0.3403768260663580,,20,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.1666666666666670,0.1366714528810460,1.0993198472050600,1.0,,-0.2024089214933930,0.1700493520283030,0.1978212210740250,121.48636345216800,25.065114269477500,0,773.3177943727730,2,405.50687279569900,8,239.77797532967400,101,101.74585638106900,22,71.75991933780380,30,180.6984602281180,0,808.6818329106790,1,450.90761946143000,0,3700.4656706263400,3,292.5044243,1,323.75393517192200,0,700.3175131438370,0,3582.9433669731300,36,35.01207943109500,6,276.54406726952800
PU-941,新北市,三重區,仁興街,-0.0341652126507436,,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),51.333333333333300,-0.9808054004238090,-0.8193256863726950,0.0,,-0.4284390743843040,-1.6420771089734700,-0.4384519028208030,121.49934270506800,25.07603127093210,0,817.8507441199890,4,68.57675819317130,10,159.9343064722080,33,61.21123799751130,10,28.9444911980154,7,219.53048163022700,0,679.6907104370330,0,613.1692142380370,0,3617.1269690306400,0,611.6235747,0,620.6011816110920,0,1103.5028225900000,0,2470.3004842474300,12,29.999472075332200,0,673.2801369126220
PU-942,新北市,板橋區,華江三路,-0.9085542652593990,,7,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.4166666666666700,-1.0198739999223900,0.8567857499653580,1.0,,-1.2875799684139600,-0.9237105928889630,-0.0327744077200738,121.47768891424000,25.036559408181600,1,298.10292809243000,1,300.0756711662180,5,136.54411975569300,27,76.0363544668666,5,290.54176782245900,4,319.9674250695420,0,867.7860774436650,0,607.6908340899480,0,2261.3954910590500,0,591.3008627,0,1262.621295791970,0,1297.5672940010600,0,2130.801778278630,8,290.54176782245900,1,445.40198183675800
PU-943,桃園市,桃園區,成功路二段,0.9760855659322040,,7,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),19.0,2.7341587813084300,1.9814024556373400,2.0,,2.9931312625563300,3.553709212825400,0.2405241152951540,121.31873875304500,24.994606634792800,1,445.2303818072140,1,460.3435055123950,3,169.24054284487900,86,91.69589679400000,10,236.6215726690730,36,85.46267176852870,0,8485.16005012987,0,602.8686902874750,0,749.1392016843720,0,562.7333041,1,306.5725019851350,1,203.97209465757200,0,2635.6336292369100,14,147.72462202083700,3,374.4615463741510
PU-944,台北市,北投區,光明路,-0.4234608498931990,,16,24,住家用,鋼骨造,住宅大樓(11層含以上有電梯),4.333333333333330,0.6008983410405960,1.2908754399294100,1.0,,0.1455473839581970,-0.4203421314995810,0.5138226383103810,121.50317840205700,25.13647000118960,0,1382.1075147181300,6,231.6769139340990,8,97.62653910812660,196,96.34465821864120,16,114.95650747829600,33,122.42633405829800,1,77.90198816531650,1,113.5399624427180,0,9900.481875927170,4,236.3948318,3,223.17177593668000,1,347.6992115646710,0,2761.806159932900,23,69.34980671315650,6,69.34980671315650
PU-945,新北市,中和區,連勝街,0.3616194863311520,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.25,-0.5050877477058550,-0.8193256863726950,0.0,,0.2049545580596880,-0.792322892797497,-0.4384519028208030,121.49934503735300,24.998281128261400,1,353.7489178180220,5,109.63373552165100,7,123.54792276535800,279,39.09514714426270,25,49.76287437467220,50,39.47096812649150,0,527.716205826061,1,326.4262437512270,0,3899.408999246490,8,291.9588392,0,573.5574215990700,0,573.5574215990700,0,2055.9184958661200,33,49.76287437467220,13,91.28954118393660
PU-946,新北市,板橋區,中山路二段,-0.367727019620001,,7,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.833333333333300,0.2377901809950080,0.5663627545445710,1.0,,-0.0123059643686219,0.6785368147199490,0.3472813508479770,121.47305074506500,25.015755326876500,2,149.24127661332300,4,289.8968923844420,13,53.342934654676700,121,98.23940013260580,16,65.62128114481540,26,76.38598850901030,1,163.65344415060200,1,167.1291148409140,0,969.2220688996490,1,285.3989615,1,446.11652645146300,1,446.11652645146300,0,994.9087902822660,25,65.62128114481540,9,106.69546244103500
PU-947,台北市,士林區,延平北路六段,0.5546330227365210,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.75,-0.877388519398167,-0.8193256863726950,0.0,,-0.5268852486096320,-0.0295916987600279,-0.4384519028208030,121.50787195144000,25.089083982233600,0,596.1275948131690,5,61.82876923220610,8,139.18775721577500,163,12.033880387540700,15,32.56678841241600,23,38.76168470201500,0,1806.2190688544100,1,206.8513477669050,0,4650.908984835760,0,527.9299483,0,1006.7644612966400,0,1006.7644612966400,0,2806.550442926210,19,23.79828204207370,3,245.83428151485600
PU-948,高雄市,前鎮區,武營路,-0.1446715307172210,,2,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.25,-0.0833766884124031,-0.8193256863726950,0.0,,-0.0906668559215408,0.5164351068148940,-0.0114229606095092,120.33655203208600,22.60891484471460,2,372.1332907224970,3,195.94788983439000,4,177.22004146154400,52,217.45742490388100,9,109.37615144238200,18,130.48459567663700,0,1041.534092056620,1,162.9180273647480,0,2870.358118390570,4,315.7660878,0,590.5285509130840,0,779.5147583754380,0,2281.396356361690,9,110.26319770963200,1,262.3513523400220
PU-949,台北市,士林區,天玉街,-0.9009115925440570,,3,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.25,-1.4438832121275200,-0.8193256863726950,0.0,,-1.6256350781819700,-1.1660099878628300,-0.1181801961623330,121.53212343040400,25.124000555663700,0,2474.5132093630500,4,123.15626977482000,2,211.3026674517490,101,51.285182395263800,8,55.4930919493232,9,24.73413135782920,0,1975.983397213090,1,148.88758264428200,0,8527.775795181360,0,668.3208942,0,899.6914833417930,0,1570.4955881051000,0,1321.7842306250300,9,54.32128576857520,3,141.81444323873100
PU-950,台中市,東區,富榮街,-0.003209984797411,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.833333333333300,-0.5849485613867680,-0.8193256863726950,0.0,,-0.1616725735380850,-0.357207782104981,-0.4384519028208030,120.68954287174400,24.145067013963600,0,688.8508897424870,3,199.50370095618500,9,155.1763474593510,76,254.40655256302500,9,52.773499647009100,13,74.92833546302670,0,105799.59839966100,0,547.8572334699680,0,882.9759582823390,1,469.5741951,0,917.2248136782490,0,621.1575954682470,5,443.09054875925000,8,165.22422563106700,0,572.8614585011470
PU-951,新北市,新莊區,新北大道三段,0.0703327149162517,商,17,24,一般事務所,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.416666666666670,1.0852340671773500,1.0313485078512600,1.0,,0.6213705593806150,0.3253257248636710,-0.4384519028208030,121.45635993871600,25.05970236392010,1,447.52585641159000,0,561.7591314398020,13,178.50435649779500,80,142.86286884945700,6,71.65554575663340,2,160.2547263000490,2,361.14392868830600,0,629.2625929190270,0,5038.260913587670,1,434.5543104,0,623.2825602500210,0,1827.1998646528900,0,3640.074570160350,11,72.79906864460330,4,310.78714742529800
PU-952,高雄市,楠梓區,壽民路,-0.923382973012121,,7,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.083333333333300,-0.2465455451417500,-0.4732897769351620,1.0,,-0.3311244653799570,0.4362374197460780,-0.4384519028208030,120.29603566475200,22.718599947553000,1,485.6806655520940,0,606.4675066335350,11,64.84042470582610,80,49.816178930524700,3,104.4283090140770,9,90.89581581091740,0,1151.2833156448500,1,257.68101941579200,0,3077.2443163192000,1,238.3957748,0,1074.5533910241600,0,1163.238943260270,0,2065.922329697430,7,57.2238079631953,1,422.8632725356360
PU-953,桃園市,八德區,桃德路,-0.108284717852357,,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.416666666666700,0.0884102417357466,0.5339218880348020,2.0,,-0.3803475524926200,0.5607997847678570,0.3430110614258640,121.29892689337900,24.974469458342100,0,849.7817836587540,0,1187.3187072983500,3,106.82759335761900,53,38.111175385028300,5,124.35230906828200,2,253.20837266275900,0,7895.390595649060,0,1066.3643391939400,0,2247.66581026031,0,1586.864167,0,887.5779887776910,0,1809.0341865670600,0,3212.7654568100900,4,117.76006876303600,1,371.8502501924270
PU-954,台北市,文山區,辛亥路四段,0.8737266253830250,,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.666666666666700,-0.4999169036545730,-0.8193256863726950,0.0,,-0.4468270092252410,-0.5039524861032410,-0.0349095524311302,121.55938446570400,25.0084136925267,1,295.96315664140500,0,936.0215935203930,2,125.38336354790700,28,98.02068288423810,2,197.20110876386900,0,844.3153278059200,1,403.90297460739800,0,1144.334800039810,0,4912.187911680640,1,219.5851659,0,864.1074838101880,0,864.1074838101880,0,1103.8245988052300,3,197.20110876386900,0,893.1196562679710
PU-955,台中市,大里區,長興一街,-0.4355737651401550,,15,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.083333333333330,-0.0828021501844828,0.7579183472689200,1.0,,-0.3455519219474610,-0.0039966922487033,-0.4384519028208030,120.67835222099700,24.098967126561200,1,424.4662658000140,2,109.77675605746500,4,63.131348456937400,38,113.57060161691400,9,142.3329674976860,11,48.69063512271400,0,110788.52782282500,0,702.7367777475560,0,3530.652615558730,2,221.4721776,1,434.43119299855300,1,430.22718357790000,0,2740.3415158353400,10,142.3329674976860,2,255.33353928267900
PU-956,台北市,信義區,忠孝東路五段,-0.3169921702423730,,12,28,商業用,鋼骨造,住宅大樓(11層含以上有電梯),28.333333333333300,1.4305315421574100,1.0776926028652100,1.0,,2.4021713258991200,1.639202725778330,-0.0519907101195823,121.57847095405400,25.04122085568310,1,177.50729678651800,2,355.71712159098600,10,226.94035380955700,142,8.13693262904678,28,37.547874272109400,104,30.166555624804400,1,232.73258829899900,1,188.98252787198500,0,902.5094443552880,2,244.1275826,0,823.7716642214060,0,531.657077831203,0,2445.103540887880,51,37.547874272109400,24,51.00338122949830
PU-957,新北市,泰山區,明志路二段,0.4046395623074450,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.916666666666700,-0.4430376190904700,-0.8193256863726950,0.0,,0.1379093187165770,0.2229456988183740,-0.4384519028208030,121.42698466346200,25.05179981514930,0,1065.7761736877500,2,196.45739835353700,4,161.70296520320200,99,91.2210125304757,6,196.14425496008400,7,127.28769749957200,0,1265.5016517930000,1,423.6012476250320,0,5522.168031493770,1,338.4384163,1,432.26863771841600,0,718.91708611578,0,1285.7247573586400,9,157.03451580253900,3,120.43398756916900
PU-958,新北市,永和區,永寧街,0.7473581563979140,,4,4,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),49.25,-0.5993120170847740,-0.8193256863726950,0.0,,-0.0369175079249536,-0.2565340898271050,-0.4384519028208030,121.51930316129500,25.006888841866400,1,215.06467998066400,7,101.20203450945100,8,190.8005575901780,188,91.7632114452673,28,69.94032537372670,70,65.75601970223650,0,863.8940442547420,1,270.1427886903670,0,3540.5780437421500,4,243.9080476,2,354.3548981667530,1,391.28158731909600,0,2258.818225095450,38,50.10412304166380,14,50.10412304166320
PU-959,台北市,信義區,信義路五段,0.2064347765105240,,14,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.0,0.5727459678725040,0.9803700033359060,1.0,,0.5005759720409170,-0.5022461523358200,4.423272604254770,121.56295257795400,25.03264061314850,0,737.9792264512760,5,252.25675096520500,15,43.83563598921630,194,142.08691228761200,19,93.37165405615,20,74.98741013273680,1,76.26598442464400,2,93.37165405615,0,2399.498844071280,8,121.2502339,2,252.25675096520500,1,252.25675096520500,0,817.7516099167490,70,75.93065366278610,26,149.48817182112400
PU-960,新北市,新店區,橘園一路,-0.9485461124239530,,10,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.583333333333300,-0.3126174413525770,-0.8193256863726950,0.0,,-0.1297058560453780,0.4464754223506070,-0.4384519028208030,121.54731323567900,24.933588149970900,0,1900.6153109595900,1,203.37683428097500,0,1519.8229639976200,26,78.12150462925780,1,383.0471113720740,0,1982.5756248007600,0,2840.937331413470,0,1187.9239918000600,0,12058.772013518000,0,1236.000035,0,2696.8826345079400,0,2797.885267996610,0,4406.497906748340,1,383.0471113720740,0,2306.305251565030
PU-961,新北市,土城區,青隆街,-0.3614782935005400,,13,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.25,-0.6010356317685350,1.113223075709250,1.0,,-0.9625378586872320,-1.099462970933390,0.7977968848808920,121.45781609085500,24.976656735554600,0,1541.34343174259,1,490.4756030276560,6,193.1427988563210,60,143.81440587470500,5,184.64940117501600,4,391.1130320557840,0,1326.4002317341900,1,484.0685987844860,0,3322.1790194378100,0,1167.733227,0,996.488097920459,0,914.9961008328680,0,522.5146212853790,5,187.44565677308300,0,528.8223437535230
PU-962,台北市,文山區,興隆路二段,0.6653316092989820,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.75,-0.183346340070524,-0.8193256863726950,0.0,,0.4935036894097870,0.6273468016973010,-0.4384519028208030,121.5528273410360,24.99988859476650,1,160.95387854761100,5,70.37061326950410,3,198.53711293483700,179,107.84965794161100,13,39.88308674286670,29,51.289985202686700,0,535.1886810382080,1,399.35056536936900,0,6043.3906409165400,2,277.6625425,0,619.7857363216730,0,619.7857363216730,8,270.0913599203310,18,47.393996361954000,4,240.7117365416960
PU-963,新北市,樹林區,太平路,0.1601942032265090,住,3,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),22.25,0.3877446584821890,-0.8193256863726950,0.0,,0.4601225153908540,0.3099687209568770,-0.1672885245166310,121.4174393635380,24.978201899028800,2,396.6976737366640,2,212.28391498758,3,331.22539603526700,40,229.5442756356630,15,105.94740200519000,16,232.7866469860710,0,2026.6778887306000,1,244.24491058850100,0,893.1591123451030,0,751.0893102,0,726.5393890318920,0,726.5393890318920,0,3924.3955068906200,16,60.10916851617080,3,231.90467159478300
PU-964,台中市,北屯區,太順路,-0.6970348861156250,,4,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.4166666666666700,-0.6010356317685350,0.467495351848133,1.0,,-0.8943610541231400,-0.4083977951276300,-0.0220986841647917,120.72513376089000,24.158706334681600,0,1124.4683076781800,1,344.5305008989950,9,45.362374092040200,33,23.338839350825700,9,26.616562689658100,14,42.870198404427400,0,102689.10712526600,0,1617.191367221700,0,2661.63078661715,0,694.8191483,0,1507.5418413712600,0,1572.7602691558400,0,1801.4749827429800,9,26.616562689658100,0,635.0489589778640
PU-965,台北市,萬華區,桂林路,-0.8830306224175980,商,10,11,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.75,-0.4183324752899000,-0.8193256863726950,0.0,露臺面積：7.6m2；花台面積：2.96m2,-0.5619637704600350,0.007947644123248,1.816260912054830,121.49900094330200,25.038150545177900,1,434.0122398902170,9,177.66960555937000,10,45.23542535487630,215,79.82000442436000,24,115.3103999972040,39,31.646326196817700,1,344.91552234656300,1,356.71684521132600,0,524.2561086892030,7,364.5793557,0,611.6562351198470,0,1127.416942417950,0,1540.2639996734800,34,131.30372021456100,8,55.18879037193830
PU-966,新北市,中和區,宜安路,1.641046159290910,,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),49.0,-0.756735491534918,-0.8193256863726950,0.0,,-0.0635092906180019,-1.6420771089734700,-0.4384519028208030,121.51255754166500,24.995229818657200,1,321.0185333666680,6,233.26629937326200,6,95.87003744099140,214,98.14561236263320,21,104.59910289820800,54,104.59910289820800,0,541.5295152103480,2,345.26296571997200,0,4427.278588601520,0,707.6938732,0,1083.0735598758900,1,182.94411558410500,0,1634.029193025230,32,73.44695950889200,10,83.095992597871
PU-967,新北市,鶯歌區,鳳鳴路,-0.3486684049556430,,9,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.4166666666666670,-0.6039083229081360,0.7671871662717110,1.0,,-1.0128925110208800,-0.8281559019133510,0.4946063359108730,121.33094511504500,24.9730565064192,0,593.9835349890630,0,1079.3039912744500,3,334.6992232226860,17,344.66047805142000,5,250.02180456840000,7,423.67657577966900,0,9155.85409712742,0,603.8712603477890,0,2492.4156121384500,0,581.9921376,0,620.7099538327560,0,2030.08116209684,0,1713.2349403916000,10,250.89084891623600,0,603.1899077059280
